IMDB_ID,Title,Rating,Budget,Gross,Year,Country
tt2294629,Frozen,7.5,150000000,400447148,2014,USA
tt2294629,Frozen,7.5,150000000,400344858,2014,USA
tt2294629,Frozen,7.5,150000000,400175401,2014,USA
tt2294629,Frozen,7.5,150000000,399877967,2014,USA
tt2294629,Frozen,7.5,150000000,399445248,2014,USA
tt2294629,Frozen,7.5,150000000,398938890,2014,USA
tt2294629,Frozen,7.5,150000000,398391611,2014,USA
tt2294629,Frozen,7.5,150000000,397744862,2014,USA
tt2294629,Frozen,7.5,150000000,396386593,2014,USA
tt2294629,Frozen,7.5,150000000,392994668,2014,USA
tt2294629,Frozen,7.5,150000000,388756783,2014,USA
tt2294629,Frozen,7.5,150000000,384108132,2014,USA
tt2294629,Frozen,7.5,150000000,378248347,2014,USA
tt2294629,Frozen,7.5,150000000,368637437,2014,USA
tt2294629,Frozen,7.5,150000000,359635842,2014,USA
tt2294629,Frozen,7.5,150000000,347899011,2014,USA
tt2294629,Frozen,7.5,150000000,336699913,2014,USA
tt2294629,Frozen,7.5,150000000,317319106,2014,USA
tt2294629,Frozen,7.5,150000000,296691729,2014,USA
tt2294629,Frozen,7.5,150000000,248117795,2013,USA
tt2294629,Frozen,7.5,150000000,192034117,2013,USA
tt2294629,Frozen,7.5,150000000,164772211,2013,USA
tt2294629,Frozen,7.5,150000000,134253666,2013,USA
tt2294629,Frozen,7.5,150000000,93933226,2013,USA
tt2294629,Frozen,7.5,150000000,39143033,2014,UK
tt2294629,Frozen,7.5,150000000,38845132,2014,UK
tt2294629,Frozen,7.5,150000000,38565069,2014,UK
tt2294629,Frozen,7.5,150000000,37459993,2014,UK
tt2294629,Frozen,7.5,150000000,37096328,2014,UK
tt2294629,Frozen,7.5,150000000,36482926,2014,UK
tt2294629,Frozen,7.5,150000000,35581127,2014,UK
tt2294629,Frozen,7.5,150000000,34166925,2014,UK
tt2294629,Frozen,7.5,150000000,32756029,2014,UK
tt2294629,Frozen,7.5,150000000,30807697,2014,UK
tt2294629,Frozen,7.5,150000000,23583531,2013,UK
tt2294629,Frozen,7.5,150000000,16153236,2013,UK
tt2294629,Frozen,7.5,150000000,10298514,2013,UK
tt2294629,Frozen,7.5,150000000,4704940,2013,UK
tt2294629,Frozen,7.5,150000000,1169244858,2014,Worldwide
tt2294629,Frozen,7.5,150000000,1267840000,2014,worldwide
tt2294629,Frozen,7.5,150000000,867100000,2014,Non-USA
tt2294629,Frozen,7.5,150000000,768900000,2014,Non-USA
tt2294629,Frozen,7.5,150000000,2486306,2014,Portugal
tt2294629,Frozen,7.5,150000000,2419625,2014,Portugal
tt2294629,Frozen,7.5,150000000,2147691,2014,Portugal
tt2294629,Frozen,7.5,150000000,1581357,2013,Portugal
tt2294629,Frozen,7.5,150000000,1183279,2013,Portugal
tt2294629,Frozen,7.5,150000000,799377,2013,Portugal
tt2294629,Frozen,7.5,150000000,430263,2013,Portugal
tt2296404,Tai Chi Hero,6.2,40000000,35067,2013,USA
tt2304771,Mandela: Long Walk to Freedom,7.1,35000000,8324748,2014,USA
tt2304771,Mandela: Long Walk to Freedom,7.1,35000000,8307231,2014,USA
tt2304771,Mandela: Long Walk to Freedom,7.1,35000000,8294320,2014,USA
tt2304771,Mandela: Long Walk to Freedom,7.1,35000000,8242536,2014,USA
tt2304771,Mandela: Long Walk to Freedom,7.1,35000000,8221856,2014,USA
tt2304771,Mandela: Long Walk to Freedom,7.1,35000000,8141085,2014,USA
tt2304771,Mandela: Long Walk to Freedom,7.1,35000000,8079871,2014,USA
tt2304771,Mandela: Long Walk to Freedom,7.1,35000000,181110,2013,USA
tt2304771,Mandela: Long Walk to Freedom,7.1,35000000,84283,2013,USA
tt2304771,Mandela: Long Walk to Freedom,7.1,35000000,136014,2014,Portugal
tt2304771,Mandela: Long Walk to Freedom,7.1,35000000,81709,2013,Portugal
tt2304771,Mandela: Long Walk to Freedom,7.1,35000000,51334,2013,Portugal
tt2305051,Wild,7.1,15000000,37877959,2015,USA
tt2305051,Wild,7.1,15000000,37872084,2015,USA
tt2305051,Wild,7.1,15000000,37849583,2015,USA
tt2305051,Wild,7.1,15000000,37828266,2015,USA
tt2305051,Wild,7.1,15000000,37797133,2015,USA
tt2305051,Wild,7.1,15000000,37746977,2015,USA
tt2305051,Wild,7.1,15000000,37679602,2015,USA
tt2305051,Wild,7.1,15000000,37584045,2015,USA
tt2305051,Wild,7.1,15000000,37462155,2015,USA
tt2305051,Wild,7.1,15000000,37258764,2015,USA
tt2305051,Wild,7.1,15000000,36425259,2015,USA
tt2305051,Wild,7.1,15000000,35017009,2015,USA
tt2305051,Wild,7.1,15000000,34719789,2015,USA
tt2305051,Wild,7.1,15000000,40037009,2015,Worldwide
tt2309260,The Gallows,4.2,100000,22757819,2015,USA
tt2309260,The Gallows,4.2,100000,22644985,2015,USA
tt2309260,The Gallows,4.2,100000,22581239,2015,USA
tt2309260,The Gallows,4.2,100000,22460556,2015,USA
tt2309260,The Gallows,4.2,100000,22202489,2015,USA
tt2309260,The Gallows,4.2,100000,18102685,2015,USA
tt2309260,The Gallows,4.2,100000,10015000,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,255119788,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,255116583,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,255108370,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,255071340,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,255043150,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,254967930,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,254916285,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,254775296,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,254748382,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,254672205,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,254456608,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,254326629,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,254038783,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,254017854,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,253949155,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,253702950,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,253732502,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,253104782,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,252906934,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,252150902,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,250397988,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,249545262,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,247431000,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,245682000,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,239677115,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,225747311,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,207232000,2015,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,24455000,2014,USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,955119788,2015,Worldwide
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,955116583,2015,Worldwide
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,955071340,2015,Worldwide
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,954967930,2015,Worldwide
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,954775296,2015,Worldwide
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,954748382,2015,Worldwide
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,954456608,2015,Worldwide
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,951638783,2015,Worldwide
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,951617854,2015,Worldwide
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,951302950,2015,Worldwide
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,951332502,2015,Worldwide
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,939504782,2015,Worldwide
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,928950902,2015,Worldwide
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,867497988,2015,Worldwide
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,807531000,2015,Worldwide
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,787477115,2015,Worldwide
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,743147311,2015,Worldwide
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,665032000,2015,Worldwide
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,700000000,2015,Non-USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,697600000,2015,Non-USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,686400000,2015,Non-USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,676800000,2015,Non-USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,617100000,2015,Non-USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,560100000,2015,Non-USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,547800000,2015,Non-USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,457800000,2015,Non-USA
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,11967711,2015,Netherlands
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,11926033,2015,Netherlands
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,11838927,2015,Netherlands
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,11663431,2015,Netherlands
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,11367051,2015,Netherlands
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,10914507,2015,Netherlands
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,10167546,2015,Netherlands
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,8525716,2014,Netherlands
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,5598078,2014,Netherlands
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,2878134,2014,Netherlands
tt2310332,The Hobbit: The Battle of the Five Armies,7.4,250000000,0,None,None
tt2333784,The Expendables 3,6.1,90000000,38988855,2014,USA
tt2333784,The Expendables 3,6.1,90000000,33139000,2014,USA
tt2333784,The Expendables 3,6.1,90000000,204200583,2014,Worldwide
tt2333784,The Expendables 3,6.1,90000000,25323784,2014,Philippines
tt2333784,The Expendables 3,6.1,90000000,18540381,2014,Philippines
tt2338151,PK,8.2,None,10572800,2015,USA
tt2338151,PK,8.2,None,68000000,2014,Worldwide
tt2338151,PK,8.2,None,7920003832,None,USA
tt2339741,The Woman in Black 2: Angel of Death,49,15000000,26496583,2015,USA
tt2339741,The Woman in Black 2: Angel of Death,49,15000000,26477162,2015,USA
tt2339741,The Woman in Black 2: Angel of Death,49,15000000,26461713,2015,USA
tt2339741,The Woman in Black 2: Angel of Death,49,15000000,26433831,2015,USA
tt2339741,The Woman in Black 2: Angel of Death,49,15000000,26270079,2015,USA
tt2339741,The Woman in Black 2: Angel of Death,49,15000000,25879505,2015,USA
tt2339741,The Woman in Black 2: Angel of Death,49,15000000,15027415,2015,USA
tt2361700,Antarctica: A Year on Ice,7.6,1000000,287761,2015,USA
tt2369041,Legendary,3.8,12000000,5600000,2014,China
tt2369041,Legendary,3.8,12000000,None,2014,None
tt2369041,Legendary,3.8,12000000,None,None,None
tt2369041,Legendary,3.8,12000000,None,None,None
tt2382396,Joe,6.9,4000000,373375,2014,USA
tt2382396,Joe,6.9,4000000,364413,2014,USA
tt2382396,Joe,6.9,4000000,341333,2014,USA
tt2382396,Joe,6.9,4000000,298352,2014,USA
tt2382396,Joe,6.9,4000000,226951,2014,USA
tt2382396,Joe,6.9,4000000,105881,2014,USA
tt2383068,The Sacrament,6.1,4000000,9039,2014,USA
tt2383068,The Sacrament,6.1,4000000,7323,2014,USA
tt2383068,The Sacrament,6.1,4000000,4093,2014,USA
tt2383068,The Sacrament,6.1,4000000,583,2014,USA
tt2387408,The Damned,5.2,3000000,22381,2014,Belgium
tt2387408,The Damned,5.2,3000000,680444,2014,Malaysia
tt2387408,The Damned,5.2,3000000,23185,2014,Philippines
tt2387408,The Damned,5.2,3000000,245354,2014,Russia
tt2387408,The Damned,5.2,3000000,18365,2014,Singapore
tt2387408,The Damned,5.2,3000000,87016,2014,Turkey
tt2387408,The Damned,5.2,3000000,11068,2014,Netherlands
tt2387408,The Damned,5.2,3000000,8407,2014,Turkey
tt2387433,Dark Skies,6.3,3500000,17411930,2013,USA
tt2387433,Dark Skies,6.3,3500000,17387711,2013,USA
tt2387433,Dark Skies,6.3,3500000,17367457,2013,USA
tt2387433,Dark Skies,6.3,3500000,17343775,2013,USA
tt2387433,Dark Skies,6.3,3500000,17293065,2013,USA
tt2387433,Dark Skies,6.3,3500000,17217858,2013,USA
tt2387433,Dark Skies,6.3,3500000,17178166,2013,USA
tt2387433,Dark Skies,6.3,3500000,17130748,2013,USA
tt2387433,Dark Skies,6.3,3500000,17015497,2013,USA
tt2387433,Dark Skies,6.3,3500000,16647116,2013,USA
tt2387433,Dark Skies,6.3,3500000,15564388,2013,USA
tt2387433,Dark Skies,6.3,3500000,13365240,2013,USA
tt2387433,Dark Skies,6.3,3500000,8189166,2013,USA
tt2389344,The Mistress,6.7,None,262790300,2012,Philippines
tt2389344,The Mistress,6.7,None,254852084,2012,Philippines
tt2389344,The Mistress,6.7,None,230988832,2012,Philippines
tt2389344,The Mistress,6.7,None,186729040,2012,Philippines
tt2389344,The Mistress,6.7,None,106273381,2012,Philippines
tt2389456,L'Elan de Noël,6.4,2600000,1458780,2014,Netherlands
tt2389456,L'Elan de Noël,6.4,2600000,1409494,2014,Netherlands
tt2389456,L'Elan de Noël,6.4,2600000,1211762,2014,Netherlands
tt2389456,L'Elan de Noël,6.4,2600000,735211,2013,Netherlands
tt2389456,L'Elan de Noël,6.4,2600000,332380,2013,Netherlands
tt2389456,L'Elan de Noël,6.4,2600000,237703,2013,Netherlands
tt2389456,L'Elan de Noël,6.4,2600000,118089,2013,Netherlands
tt2390237,Cuban Fury,6.2,None,90310,2014,USA
tt2390237,Cuban Fury,6.2,None,57105,2014,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,459005868,2016,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,459005868,2015,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,458991599,2015,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,458924272,2015,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,458793291,2015,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,458582882,2015,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,457744064,2015,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,457494254,2015,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,457177917,2015,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,456942727,2015,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,455998417,2015,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,454526885,2015,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,454199000,2015,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,452474193,2015,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,449447357,2015,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,444743000,2015,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,438153559,2015,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,427551427,2015,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,404861000,2015,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,380816733,2015,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,372008000,2015,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,313402397,2015,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,191271109,2015,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,84460000,2015,USA
tt2395427,Avengers: Age of Ultron,7.4,250000000,1405035767,2015,Worldwide
tt2395427,Avengers: Age of Ultron,7.4,250000000,1383826885,2015,Worldwide
tt2395427,Avengers: Age of Ultron,7.4,250000000,1151316733,2015,Worldwide
tt2395427,Avengers: Age of Ultron,7.4,250000000,371760000,2015,Worldwide
tt2395427,Avengers: Age of Ultron,7.4,250000000,973000000,2015,China
tt2395427,Avengers: Age of Ultron,7.4,250000000,1841706,2016,Portugal
tt2395427,Avengers: Age of Ultron,7.4,250000000,1227120,2015,Portugal
tt2395427,Avengers: Age of Ultron,7.4,250000000,0,None,None
tt2395427,Avengers: Age of Ultron,7.4,250000000,0,2015,Korea
tt2395427,Avengers: Age of Ultron,7.4,250000000,7128364,2015,Spain
tt2397535,Predestination,75,None,68372,2015,USA
tt2397535,Predestination,75,None,68000,2015,USA
tt2397535,Predestination,75,None,44028,2015,USA
tt2397535,Predestination,75,None,None,None,None
tt2401878,Anomalisa,7.3,8000000,3442820,2016,USA
tt2401878,Anomalisa,7.3,8000000,2648109,2016,USA
tt2401878,Anomalisa,7.3,8000000,2590743,2016,USA
tt2401878,Anomalisa,7.3,8000000,2484777,2016,USA
tt2401878,Anomalisa,7.3,8000000,2233178,2016,USA
tt2401878,Anomalisa,7.3,8000000,1933392,2016,USA
tt2401878,Anomalisa,7.3,8000000,1400301,2016,USA
tt2401878,Anomalisa,7.3,8000000,486076,2016,USA
tt2401878,Anomalisa,7.3,8000000,210632,2016,USA
tt2401878,Anomalisa,7.3,8000000,573651,2016,UK
tt2401878,Anomalisa,7.3,8000000,441206,2016,UK
tt2401878,Anomalisa,7.3,8000000,223387,2016,UK
tt2404217,Kamikaze: Le dernier assaut,7.3,None,82879386,2014,worldwide
tt2404461,Le passé,7.9,11000000,1330596,2014,USA
tt2404461,Le passé,7.9,11000000,1335672,2014,USA
tt2404461,Le passé,7.9,11000000,1319941,2014,USA
tt2404461,Le passé,7.9,11000000,1306559,2014,USA
tt2404461,Le passé,7.9,11000000,1293168,2014,USA
tt2404461,Le passé,7.9,11000000,1271878,2014,USA
tt2404461,Le passé,7.9,11000000,1136027,2014,USA
tt2404461,Le passé,7.9,11000000,1017539,2014,USA
tt2404461,Le passé,7.9,11000000,674477,2014,USA
tt2404461,Le passé,7.9,11000000,526078,2014,USA
tt2404461,Le passé,7.9,11000000,511005,2013,Italy
tt2404461,Le passé,7.9,11000000,441959,2013,Italy
tt2404461,Le passé,7.9,11000000,357890,2013,Italy
tt2404461,Le passé,7.9,11000000,174830,2013,Italy
tt2404461,Le passé,7.9,11000000,138629,2013,Netherlands
tt2404461,Le passé,7.9,11000000,84877,2013,Netherlands
tt2404461,Le passé,7.9,11000000,22274,2014,Portugal
tt2409302,Why Don't You Play in Hell?,7.2,None,28534,2015,USA
tt2436386,Project Almanac,64,12000000,22331028,2015,USA
tt2436386,Project Almanac,64,12000000,22251196,2015,USA
tt2436386,Project Almanac,64,12000000,22102773,2015,USA
tt2436386,Project Almanac,64,12000000,21905244,2015,USA
tt2436386,Project Almanac,64,12000000,21473530,2015,USA
tt2436386,Project Almanac,64,12000000,20090000,2015,USA
tt2436386,Project Almanac,64,12000000,15661312,2015,USA
tt2436386,Project Almanac,64,12000000,8500000,2015,USA
tt2437548,Goodbye to All That,5.2,None,13790,2015,USA
tt2446042,Taken 3,6,48000000,89256424,2015,USA
tt2446042,Taken 3,6,48000000,89253340,2015,USA
tt2446042,Taken 3,6,48000000,89238283,2015,USA
tt2446042,Taken 3,6,48000000,89204731,2015,USA
tt2446042,Taken 3,6,48000000,89144280,2015,USA
tt2446042,Taken 3,6,48000000,89130089,2015,USA
tt2446042,Taken 3,6,48000000,89084269,2015,USA
tt2446042,Taken 3,6,48000000,89058271,2015,USA
tt2446042,Taken 3,6,48000000,88992987,2015,USA
tt2446042,Taken 3,6,48000000,88962354,2015,USA
tt2446042,Taken 3,6,48000000,88871116,2015,USA
tt2446042,Taken 3,6,48000000,88817100,2015,USA
tt2446042,Taken 3,6,48000000,88686472,2015,USA
tt2446042,Taken 3,6,48000000,88601689,2015,USA
tt2446042,Taken 3,6,48000000,88397672,2015,USA
tt2446042,Taken 3,6,48000000,88321552,2015,USA
tt2446042,Taken 3,6,48000000,88110230,2015,USA
tt2446042,Taken 3,6,48000000,88031334,2015,USA
tt2446042,Taken 3,6,48000000,87629972,2015,USA
tt2446042,Taken 3,6,48000000,87085164,2015,USA
tt2446042,Taken 3,6,48000000,85549462,2015,USA
tt2446042,Taken 3,6,48000000,85042496,2015,USA
tt2446042,Taken 3,6,48000000,82728059,2015,USA
tt2446042,Taken 3,6,48000000,81353000,2015,USA
tt2446042,Taken 3,6,48000000,77703230,2015,USA
tt2446042,Taken 3,6,48000000,75863651,2015,USA
tt2446042,Taken 3,6,48000000,66187000,2015,USA
tt2446042,Taken 3,6,48000000,267078000,2015,Worldwide
tt2446042,Taken 3,6,48000000,251147738,2015,Worldwide
tt2446042,Taken 3,6,48000000,210385230,2015,Worldwide
tt2446042,Taken 3,6,48000000,325771424,2015,worldwide
tt2446042,Taken 3,6,48000000,325659280,2015,worldwide
tt2446042,Taken 3,6,48000000,325599269,2015,worldwide
tt2446042,Taken 3,6,48000000,325507987,2015,worldwide
tt2446042,Taken 3,6,48000000,325386116,2015,worldwide
tt2446042,Taken 3,6,48000000,291969726,2015,worldwide
tt2446042,Taken 3,6,48000000,289526344,2015,worldwide
tt2446042,Taken 3,6,48000000,287344230,2015,worldwide
tt2446042,Taken 3,6,48000000,279344164,2015,worldwide
tt2446042,Taken 3,6,48000000,267549462,2015,worldwide
tt2446042,Taken 3,6,48000000,236515000,2015,Non-USA
tt2446042,Taken 3,6,48000000,203283254,2015,Non-USA
tt2446042,Taken 3,6,48000000,201128672,2015,Non-USA
tt2446042,Taken 3,6,48000000,199234000,2015,Non-USA
tt2446042,Taken 3,6,48000000,192259000,2015,Non-USA
tt2446042,Taken 3,6,48000000,182000000,2015,Non-USA
tt2446042,Taken 3,6,48000000,168419679,2015,Non-USA
tt2446042,Taken 3,6,48000000,132682000,2015,Non-USA
tt2452254,Sils Maria,6.7,None,1811138,2015,USA
tt2452254,Sils Maria,6.7,None,1202428,2015,USA
tt2452254,Sils Maria,6.7,None,870950,2015,USA
tt2452254,Sils Maria,6.7,None,526159,2015,USA
tt2452254,Sils Maria,6.7,None,61810,2015,USA
tt2452254,Sils Maria,6.7,None,4733798,2015,worldwide
tt2452254,Sils Maria,6.7,None,2882281,2015,Non-USA
tt2452254,Sils Maria,6.7,None,2737,2014,Belgium
tt2463288,Walk of Shame,6,None,39751,2014,USA
tt2465146,And So It Goes,5.8,18000000,15155772,2014,USA
tt2465146,And So It Goes,5.8,18000000,10390718,2014,USA
tt2465146,And So It Goes,5.8,18000000,4552000,2014,USA
tt2466654,Smiling Through the Apocalypse,5.9,None,4198,2014,USA
tt2467046,Left Behind,3.1,16000000,6300147,2014,USA
tt2467046,Left Behind,3.1,16000000,63585,2014,Lebanon
tt2467046,Left Behind,3.1,16000000,303833,2014,Malaysia
tt2467046,Left Behind,3.1,16000000,259303,2014,Philippines
tt2467046,Left Behind,3.1,16000000,620636,2014,Russia
tt2467046,Left Behind,3.1,16000000,221731,2014,Singapore
tt2473602,Get on Up,6.9,30000000,22927000,2014,USA
tt2473602,Get on Up,6.9,30000000,13585915,2014,USA
tt2473682,Paranormal Activity: The Marked Ones,50,5000000,32453345,2014,USA
tt2473682,Paranormal Activity: The Marked Ones,50,5000000,32286497,2014,USA
tt2473682,Paranormal Activity: The Marked Ones,50,5000000,32098495,2014,USA
tt2473682,Paranormal Activity: The Marked Ones,50,5000000,28471000,2014,USA
tt2483260,The Pirate Fairy,6.6,None,None,None,None
tt2486682,The Square,8.1,1500000,124244,2014,USA
tt2486682,The Square,8.1,1500000,88600,2014,USA
tt2524674,Wetlands,5.8,None,45543,2014,USA
tt2560102,Lilting,7.2,None,1567,2014,USA
tt2561572,Get Hard,6,40000000,90353764,2015,USA
tt2561572,Get Hard,6,40000000,90285402,2015,USA
tt2561572,Get Hard,6,40000000,89977548,2015,USA
tt2561572,Get Hard,6,40000000,89701171,2015,USA
tt2561572,Get Hard,6,40000000,87831115,2015,USA
tt2561572,Get Hard,6,40000000,86207021,2015,USA
tt2561572,Get Hard,6,40000000,83922270,2015,USA
tt2561572,Get Hard,6,40000000,78279000,2015,USA
tt2561572,Get Hard,6,40000000,70783826,2015,USA
tt2561572,Get Hard,6,40000000,57215636,2015,USA
tt2561572,Get Hard,6,40000000,33803253,2015,USA
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),7.8,18000000,42335698,2015,USA
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),7.8,18000000,42312500,2015,USA
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),7.8,18000000,42285679,2015,USA
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),7.8,18000000,42273153,2015,USA
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),7.8,18000000,42190774,2015,USA
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),7.8,18000000,42025329,2015,USA
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),7.8,18000000,41535026,2015,USA
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),7.8,18000000,40227624,2015,USA
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),7.8,18000000,37780892,2015,USA
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),7.8,18000000,35135202,2015,USA
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),7.8,18000000,30936133,2015,USA
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),7.8,18000000,25747726,2015,USA
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),7.8,18000000,103215094,2015,Worldwide
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),7.8,18000000,57248751,2015,Worldwide
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),7.8,18000000,30287726,2015,Worldwide
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),7.8,18000000,0,None,None
tt2571502,Les yeux jaunes des crocodiles,6.4,None,305464,2014,Belgium
tt2571502,Les yeux jaunes des crocodiles,6.4,None,305464,2014,Belgium
tt2571502,Les yeux jaunes des crocodiles,6.4,None,5192393,2014,France
tt2571502,Les yeux jaunes des crocodiles,6.4,None,5192393,2014,France
tt2571502,Les yeux jaunes des crocodiles,6.4,None,1500000,2014,Russia
tt2571502,Les yeux jaunes des crocodiles,6.4,None,539222,2014,Spain
tt2571502,Les yeux jaunes des crocodiles,6.4,None,539222,2014,Spain
tt2576852,The Tale of the Princess Kaguya,8.1,5000000000,695929,2015,USA
tt2576852,The Tale of the Princess Kaguya,8.1,5000000000,681072,2015,USA
tt2576852,The Tale of the Princess Kaguya,8.1,5000000000,676468,2015,USA
tt2576852,The Tale of the Princess Kaguya,8.1,5000000000,656476,2015,USA
tt2576852,The Tale of the Princess Kaguya,8.1,5000000000,627558,2015,USA
tt2576852,The Tale of the Princess Kaguya,8.1,5000000000,284252550,2013,Japan
